novel_id,title,rating count,rating mean
16523,Occupy a planet and be its master,2,6.5
16524,Super God: Fusion of Twelve Talismans and Join the Chat Group,4,5.25
16525,Hiding in Hogwarts as a professor,3,3.3333333333333335
16526,"I, Son of Tiamat",5,6.6
16527,Ultimate: My combat power index is increased by the system,4,7.75
16528,The World after the Fall,3,5.0
16529,Dragon Ball I Am Broly,5,7.2
1653,One Piece: I Was Dug Out By Robin,6,6.333333333333333
16530,I'm in the ninja world. Give me a love strategy system?,4,6.5
16531,"The Strongest Identity Was Exposed, and the Four Navy Emperors Couldn't Sit Still",1,4.0
16532,"Playing an anime female character on a live stream, I became a top streamer",3,8.333333333333334
16533,"Scientific cultivation, mechanical ascension",4,4.0
16534,"Doomsday Survival, starting teammate Erina",6,8.833333333333334
16535,Through the chat group! Start Simulating Saiyan Bloodline,3,7.666666666666667
16536,American Comics: From Containing Anomalies to Old Ones,4,7.5
16537,"Recharge as a gift to your girlfriend, and the street advertisement comes true!",1,9.0
16539,Comprehensive comic: From Fantasyland to chat group,4,7.0
16541,[Mecha] Bandit Army Reborn,7,8.0
16542,I Can Absorb Everything,5,7.8
16543,Don’t Discriminate Against Species,3,6.666666666666667
16544,"I, BattleGreymon on Rocks' ship!",2,9.0
16545,"Double Wukong comparison, this Saiyan is too curly",5,7.8
16546,Urban all-round takeaway boy,3,8.333333333333334
16547,"I, the god of chaos, appear to preach to the heavens",4,6.75
16548,"If you don't do dog licking, Qingmei school beauty, why are you crying?",2,7.5
16549,Dressed as a Stand-in for the White Moonlight,8,8.75
1655,Naruto Pickup,4,6.0
16550,Call me stressful? i bring stress to lck,5,6.0
16551,The Crippled Bigshot’s Little Ancestor Is Too Cool,5,7.2
16552,"Wuxia Tang Bohu, eight wives are all female devils",5,6.6
16553,"Zongman: Life simulation, save Ai Hoshino at the beginning",2,5.5
16554,"Siheyuan: Add some daily routine, start with full-level Chinese medicine",5,7.8
16555,Super God: My foundation universe was exposed,2,6.0
16556,The King of Knights in a Different World,3,8.0
16557,Create a weak career? Begin to create a Fighter Transformer,6,5.833333333333333
16558,Arranged Marriage To The Princess Of The Red Scorpions,2,5.0
16559,Nanomachine Emperor,4,8.25
1656,Urban Cultivation Medical Saint,4,5.25
16560,Pirates: A magic sword with a thousand blades at the beginning,4,9.25
16561,"The comprehension is against the sky, and the beginning creates the magic of Beiming",3,9.333333333333334
16562,Comprehensive comics: I am the master of depressive comics,3,8.666666666666666
16563,Summon the Villain: Marvel,4,8.75
16564,Entertainment: Falling in love with Fatty makes the whole internet laugh like crazy,5,5.8
16565,What It’s Like Being a Vampire,3,6.333333333333333
16566,I Sell Games In the Cultivation World,4,5.0
16567,Syndication: I was a ninja in the Yokai era,1,10.0
16568,Full-time Hunter: Decompose and become stronger,4,7.75
16569,Zongman: Starting from the infinite wish of the card BUG,7,7.142857142857143
1657,Weird Fantasy: My Life Simulator,3,6.0
16570,Grim Reaper: Shijie Binglunwan was exposed by the school flower live broadcast,4,9.25
16571,Time travel begins with ghouls and conquers all realms,6,7.166666666666667
16572,"Everyone: My magic skills are wrong, I can only cast forbidden spells",4,7.25
16573,Navigation: The first year-on-year family was exposed on the top,3,6.0
16574,Why does the female warrior look so embarrassed after watching a second creation video?,1,8.0
16575,Rebirth: From Cottage To Big Money,3,7.666666666666667
16576,X- Epoch of the Dragon,4,6.25
16577,Inexorably in Love,9,7.111111111111111
16578,White Dragon Lord,1,10.0
16579,Konoha Tavern: Summon Uchiha Madara at the beginning,4,8.5
1658,Unlimited Rewards in Marvel,4,7.25
16580,Zongwu: Abducting Concubine Dongjun Yan at the beginning,3,9.0
16582,The Crazy Demigod Returns,4,8.0
16583,"Zongman, I who refused Qingmei got an emulator",5,6.0
16584,"Just became a ghost, and saw Sister Zhou’s live broadcast paper figurine dotting the eyes",4,6.0
16585,"Comprehensive martial arts: Prince of Qin, you practice martial arts and I will practice immortality",3,6.666666666666667
16586,National Luck Survival: Summon the Holy Angel Beast at the beginning,4,8.0
16587,"If you have money, you will become stronger.",2,5.0
16588,Fairy Tail: Perfect Projection,6,7.666666666666667
16589,Naruto eats from Nine Tails,1,6.0
1659,Jujutsu Kaisen: Unlock The Eight Secret Arts at the Start,5,7.6
16590,"Moba: Me, on the single ceiling!",2,8.5
16591,Live broadcast: The leisurely life of a country dad,3,4.666666666666667
16592,"Comprehensive comic: Incredible understanding, maxed-out skills!",6,7.666666666666667
16593,Darkwalker of the Sky World,1,10.0
16594,Black Technology Monopoly,3,6.333333333333333
16595,The Actor Wants to Divorce,4,8.25
16596,"After Helping the Protagonist Escape From the Lunatic, I Was Targeted",3,9.0
16597,Undefeated God of Gamblers,6,6.666666666666667
16598,Yuanshin: This trainee executive is too scumbag,1,10.0
16599,"Martial Arts: People in Beiliang, kill enemies and become stronger",1,10.0
166,My Clones Cultivated Low Grade Martial Arts Until They Became Immortal Martial Arts,6,7.833333333333333
1660,AFK Shinigami Becoming Stronger,4,5.25
16600,Ke Xue: One hundred thousand dead soldiers occupied Xiaobaga,3,6.666666666666667
16601,Marvel: Hawkeye Mihawk’s Path to the Sword,5,5.2
16602,Online games: plunder god-level talents at the beginning!,3,9.0
16603,Soul Echo,5,5.8
16604,Game of Gods,1,7.0
16605,Twenty Seven Years,10,6.4
16606,I Live Alone in the Inventory,3,8.0
16607,"With seven older sisters, I was destined to be single",4,7.75
16608,Rebuild World,8,7.0
16609,Devil Fruit General,2,7.0
1661,System Plug-In For God-Level Masters,4,8.25
16610,I Got Famous Making Cooking Livestreams In Space,3,5.333333333333333
16611,Super Tycoon,2,8.0
16612,Comprehensive comic: From chat group to god-killer,4,7.25
16613,Pirate: I become stronger by taking pictures,3,8.333333333333334
16614,On the Compound Formula of Monsters,3,5.333333333333333
16615,Eternal Heavenly Emperor,3,8.0
16616,Korean Entertainment Uncle,6,7.5
16617,Xiebing Defies The Heavens,4,4.75
16618,The King of PUBG is Coming,1,7.0
16619,Shake the Carrot if You Are Caught by the Devil,4,8.0
1662,Overriding the Heaven,3,8.0
16620,Naruto level modifier,2,5.0
16621,Honkai: Pick up Qiyana at the seaside of Tianqiong City at the beginning,2,7.0
16622,I brought advanced fishing technology,4,5.5
16623,"Mushroom House: I, the gravekeeper, was exposed by the entire Internet",5,6.4
16624,Quickly Wear the Face of the Devil,6,6.333333333333333
16625,Fourth Hospital Patient Exchange Forum,6,5.0
16626,Live fried chestnut with iron sand! The whole network knelt down to worship the teacher,4,6.25
16627,Tavern in Another Dimension:Getting the Elf Queen Drunk at the Start,3,9.0
16628,The game of gods,5,6.8
16629,Voyage: The Age of Speed begins with the robbery of Nami!,3,8.0
1663,"Sign In in One Punch Man, My Wife Is Tornado",7,7.285714285714286
16630,Myth: My Dragon Can Evolve Infinitely,2,5.5
16631,Immortal Sword Master,2,6.5
16632,Pirate: I'm on Rocks' ship 996,3,7.0
16633,Can you resist the wrath of this sword for 20 years?,2,8.5
16634,Food: Yuanyue dropped out of school at the beginning,2,6.0
16635,Real or Fake Missy : I Have a Piece of Godly Land,5,7.6
16636,MMORPG: Rebirth of the Shadow Mage,7,7.428571428571429
16637,"The Republic of China: I am a great warlord, many sons and many blessings",6,6.166666666666667
16638,"Compared with Luffy, where is the king of the navy? !",3,8.666666666666666
16639,The Days of Being a Boss at School,3,6.666666666666667
1664,Arrogant Admiral: Let the War On The Top End At Noon,6,6.833333333333333
16640,"Siheyuan: Adopted by Yi Zhonghai, I lay flat",4,7.0
16641,Pirate Life Merchant,2,9.5
16642,A Thousand Times Understanding: Playing with the Ninja World from Konoha,2,8.0
16643,I am Really not a Child of Luck,1,7.0
16644,I Took the Player to Build a Territory in Another World,5,7.4
16645,The Invasion of Mysterious City,4,7.5
16646,Doomsday: Pokémon God-level Trainer,3,7.333333333333333
16647,Academy’s Genius Tamer,4,5.75
16648,"Symbiotic spores: billions of deduction, infinite evolution!",6,6.666666666666667
16649,Bancheng Fengyue,7,5.571428571428571
1665,I Obtain An Immortal Heavenly Technique At The Start,8,7.125
16650,I'm Actually Not Overpowered!,5,6.8
16651,Journey from ghouls,5,8.2
16652,American Comics: Starting from Resident Evil,1,4.0
16653,"Comprehensive comics: The artist of this book, join the chat group at the beginning",2,5.0
16654,My Love Options Are A Bit Difficult,4,8.75
16655,To My Dear Mr. Huo,5,6.8
16656,The First Son of Daqin,5,8.0
16657,Dimensional Capitalist,3,9.333333333333334
16658,Solving the case: I am the strongest crowd,5,7.2
1666,Hong Huang: Starts with the Time Demon God,3,4.333333333333333
16660,A genius wizard who escaped from prison,3,6.666666666666667
16661,"Zongman: Reincarnation Space, Kiss Rem at the beginning",4,6.75
16662,I'm in the Super God stack system!,5,6.4
16663,"Honghuang: My disciple, dominate Honghuang",6,6.833333333333333
16664,Hidden Marriage Secret Love: President Mo’s Love ’til the End,7,7.428571428571429
16667,Age of Lords: Recruiting the Super Beast Pluto at the beginning,4,7.5
16668,Elemental War Field,4,8.0
16669,"I'm a pirate, backstab Tenyaksha at the beginning",4,8.25
1667,Legend of the mountain dragon of Douluo,3,8.666666666666666
16670,One Piece: Mist Ninja General Gigangaki Kisame,8,5.25
16671,My dad of the halberd is the chief of the ten masters,8,4.375
16672,Livestream: The Adjudicator of Death,5,5.4
16673,"Wuxia: I am the body collector, and the coffin will be buried in the eternal heavens",3,6.333333333333333
16674,Rebirth! The awakening of the licking dog makes the school beauty anxious!,3,6.666666666666667
16675,Supporting Role’s Aura,1,6.0
16676,Can You Love Me?,3,7.0
16677,Entertainment: Write songs with life? The whole network cried and begged me not to die,5,6.8
16678,Analysis useless? Learn about vector manipulation,6,8.0
16679,"Hokage: The Vortex Shook, Starting From The Rejection Of Moc Diep",2,6.0
1668,Marvel: The Second Element is Fierce,2,8.0
16680,Infinite Female Martial God's Plan To Be Nurtured,3,6.333333333333333
16681,"His understanding goes against the heavens, he creates a great destiny technique, shocking the heave",3,6.666666666666667
16682,sea ​​situation,2,5.0
16683,Open the Void Channel and Let Everyone Work for Me,5,7.4
16684,I am invincible in a demon-infested world,3,6.333333333333333
16686,Wuxia: Plays Qin Shi Huang at the beginning,5,4.8
16687,"I, the big guy group, fool the heavens!",6,6.833333333333333
16688,Comprehensive comic: I join the chat group with my daily liver experience,6,8.833333333333334
16689,football lucky star,7,8.142857142857142
1669,Ancient fairy doctors in the city,3,7.333333333333333
16690,"Starting with 100 million sacred stones, the goddess of light begs to be airborne!",2,7.0
16691,Rebirth of an Idle Noblewoman,3,7.333333333333333
16692,Siheyuan: from Out-of-print Stamps to Big Collectors,5,6.2
16693,All people: Sharpshooters are weak? Star Destroyer Cannon to find out,3,8.666666666666666
16694,"Ke Xue: Adoptive mother and concubine Yingli, I made Xiaolan black",4,6.0
16695,"Daming: My grandson, the grandson of the emperor, present a dungeon at the beginning!",5,6.6
16696,"My understanding is against the heavens, I am the imperial eagle dog",2,7.0
16698,Landing in the Fantastic World,2,7.0
16699,People in Food: the Opening Debunks Acacia,9,7.555555555555555
167,One Piece Heavenly Upgrade System,3,7.0
1670,The Strongest Soldier in the City,5,7.8
16700,"Re: Showdown, I am the brave",2,8.0
16701,My System Academy,3,8.0
16702,First Rate Master,2,8.5
16703,Yuanshin: I crossed over and became Lei Movie's younger sister,6,5.833333333333333
16704,Genshin Impact: I am a very serious painter,5,6.2
16705,Demon Slayer Is The Strongest Demon King,4,7.75
16707,"People are eating halberds, fiancee Erina",1,9.0
16708,Live broadcast of the tomb robber king,2,9.5
16709,Surviving as a Writer in the British Empire,3,7.0
1671,I Became Hokage At The Age Of Eight,3,5.666666666666667
16710,"I take the throne, all Saiyans are super blue",2,8.5
16711,"Dog food is super sweet: In the beginning, Qingmei asked me to get the certificate",2,7.5
16712,Honghuang: I am reincarnation,3,9.0
16713,Awakened as a Healer From a Previous Life,2,4.5
16714,"The emperor professional household, starting from the first emperor’s victory",2,8.5
16715,I Became the Vassal the The Tyrannical Is Obsessed With,3,6.0
16716,The Demon Tail Thunder Dragon descends,3,5.666666666666667
16717,"Entertainment: Paparazzi are human beings too, please respect them",5,6.8
16718,Comprehensive comic: The barrier-traveling master begins the road to slaying demons,9,6.333333333333333
16719,Zombie Queen Britney,1,3.0
1672,Fantasy villain: The strongest prince in the Immortal Domain!,2,5.5
16720,Star Game Hegemony,7,7.428571428571429
16721,The super heart of the VR world,3,7.0
16722,Macrospace Evolution,4,6.75
16723,"National Luck: Sacred Blade’s salary increase is hot, Bai Yuekui is stunned!",2,5.5
16724,"People are hidden in Yan, with a Gulardo in their bodies!",1,9.0
16725,"Giant: I, Ayanokouji Kiyotaka, have no feelings",5,6.6
16726,Hunter: You call this a food hunter?,4,3.75
16727,The Queen is Coming To the Bowl,2,7.5
16728,The Blackened Villain Of Kuai Chuan Is Not Easy To Tease,2,6.0
16729,Super Male God System [Fast Wear],4,6.75
1673,Pokemon: Dominate The Alliance From Opening The Treasure Box,1,10.0
16730,Legendary Creator,7,7.0
16731,"I’m a Hero, but I Gave Up Saving the World",4,8.75
16732,"Entertainment: Participate in the draft, the fans are all post-70s",3,7.333333333333333
16733,Naruto Resurrection is very happy,5,5.2
16734,The Vampire Is an Academy Honor Student,6,7.0
16735,Pirate: I am the strongest fighter in the Grand Line,6,7.666666666666667
16736,Quick-wearing Full-time Male Two [gl],8,7.5
16737,Sky Eater Traveler,2,7.5
16738,"I, Who Was Born a Different Person, Can Actually Cultivate Automatically",4,6.25
16739,An Angel Lives in the Academy,2,5.5
1674,Being a Koi in a Survival Game,4,8.25
16740,All-Round Genius Who Eats Talent,1,8.0
16741,The Game Developer Who Left the Company Is Too Competent,3,9.0
16742,The global boss is crazy: You call this a toy? !,5,6.8
16743,Good Man Operation Guide,3,8.0
16744,Wuxia: The beginning comprehends the Nine Yin True Sutra,4,7.75
16745,Yuanshin: Kiss Tianli at the beginning,4,4.5
16746,The God of War in the Dimensional World,4,8.75
16747,Special Forces: Drop Fan Tianlei instantly at the start,5,6.2
16748,My Wandering Spirit Lady,1,9.0
16749,"People Are in the Ninja World, and They Start to Defect",8,7.25
1675,"Mom and Dad, I’ve traveled to the big sailing world",4,5.25
16750,My Ex-Girlfriend Was Appointed As the Knights Commander,2,7.0
16752,Reborn Little Girl Won’t Give Up,4,6.75
16753,God-level drifting bottle,6,7.0
16754,"I! Great Qin Rui Beast, Q\u0026A About the Opening Luck",3,7.333333333333333
16756,"People in Digga, the beginning gamma future!",6,7.666666666666667
16757,My Corpse is Bohemian,3,9.0
16758,"I, Who Have Been in Retreat for 16 Years, Started to Sign In",5,5.8
16759,My home became a planetary recycling bin,4,6.5
1676,Rampant Online Games,4,7.0
16760,Great Qin’s Thieves and Traitors,4,6.75
16761,Blood Legacy: New World Of Doom,3,7.333333333333333
16762,Basketball: Start with a slam dunk,4,6.5
16763,"American comics: Venom Spider, starting from taking down Gwen",6,7.666666666666667
16764,Pokemon: Master Dragon Of The Dragon Family,7,5.285714285714286
16766,The king of pets in the city,2,3.5
16767,Supernatural Passing Through,4,7.25
16768,One Piece: I Am King Arthur,3,4.333333333333333
